jj	Sesso	gem	disoccupati	dis1564
2010	F	118	5.0008384537	5.0008384537
2010	M	1	0.9869175627	0.9869175627
2010	M	2	1.4431707629	1.4431707629
2010	M	3	1.0587237583	1.0587237583
2010	M	4	61.582302867	61.582302867
2010	M	5	2.7556515617	2.7556515617
2010	M	6	19.906208397	19.906208397
2010	M	7	4.5071684588	4.5071684588
2010	M	8	975.73016513	968.84594854
2010	M	9	1.0094982079	1.0094982079
2010	M	10	11.529045059	11.529045059
2010	M	11	87.436693548	87.073790323
2010	M	12	12.991013825	12.991013825
2010	M	13	125.82360471	125.82360471
2010	M	14	1.0120967742	1.0120967742
2010	M	15	42.466109831	42.379800307
2010	M	16	5.8523105479	5.8523105479
2010	M	17	30.195916539	30.195916539
2010	M	18	9.4117895545	9.4117895545
2010	M	19	31.525876856	31.525876856
2010	M	20	4.1804467486	4.1804467486
2010	M	21	10.3406298	10.3406298
2010	M	22	20.455830773	20.455830773
2010	M	23	18.797459037	18.797459037
2010	M	24	5.6373655914	5.6373655914
2010	M	25	3.9164298515	3.9164298515
2010	M	26	10.40687404	10.40687404
2010	M	27	12.929665899	12.929665899
2010	M	28	24.291500256	24.291500256
2010	M	29	25.875742448	25.875742448
2010	M	30	10.959619816	10.959619816
2010	M	31	24.313236047	24.313236047
2010	M	32	9.8866551459	9.8866551459
2010	M	33	8.3979390681	8.3979390681
2010	M	34	17.424103943	17.424103943
2010	M	35	6.5514336918	6.5514336918
2010	M	36	7.248297491	7.248297491
2010	M	37	25.146774194	25.146774194
2010	M	38	28.725441628	28.725441628
2010	M	39	8.9086469534	8.9086469534
2010	M	40	132.86155274	132.55241295
2010	M	41	50.8781234	50.668445981
2010	M	42	12.112019969	12.112019969
2010	M	44	1.7410394265	1.7410394265
2010	M	45	7.7411930364	7.7411930364
2010	M	46	26.453955453	26.453955453
2010	M	47	12.286002304	12.286002304
2010	M	48	15.80437788	15.80437788
2010	M	49	3.1727598566	3.1727598566
2010	M	50	6.1488735279	6.1488735279
2010	M	51	341.29100742	339.33312212
2010	M	52	10.448329493	10.448329493
2010	M	53	3.9342421915	3.9342421915
2010	M	54	11.438972094	11.438972094
2010	M	55	8.4572196621	8.4572196621
2010	M	56	30.579493088	30.421159754
2010	M	57	15.222548643	15.222548643
2010	M	58	9.5214861751	9.5214861751
2010	M	59	12.368273169	12.368273169
2010	M	60	12.221300563	12.221300563
2010	M	61	13.951164875	13.440412186
2010	M	62	13.777732975	13.777732975
2010	M	63	4.4489503328	4.4489503328
2010	M	64	3.4988351254	3.4988351254
2010	M	65	0.9496415771	0.9496415771
2010	M	66	3.5496415771	3.5496415771
2010	M	67	21.727323349	21.3781298
2010	M	68	2.4646953405	2.4646953405
2010	M	69	1.3123655914	1.3123655914
2010	M	70	11.643170763	11.643170763
2010	M	71	18.192293907	18.192293907
2010	M	72	25.206298003	25.206298003
2010	M	73	8.9922107015	8.9922107015
2010	M	74	11.457738095	11.457738095
2010	M	75	1.8885752688	1.8885752688
2010	M	76	29.826766513	29.326766513
2010	M	77	20.862839222	20.862839222
2010	M	79	9.2067396313	9.2067396313
2010	M	80	26.362211982	26.362211982
2010	M	81	20.470839734	20.470839734
2010	M	82	7.0876792115	7.0876792115
2010	M	83	34.939784946	34.606451613
2010	M	84	5.384562212	5.384562212
2010	M	85	12.488204045	12.018759601
2010	M	86	29.002764977	29.002764977
2010	M	87	15.76296723	15.01296723
2010	M	88	5.1455197133	5.1455197133
2010	M	89	11.816167435	11.816167435
2010	M	91	5.3873975934	5.3873975934
2010	M	92	18.50437788	18.50437788
2010	M	93	26.60796211	26.60796211
2010	M	94	17.218567588	17.178245008
2010	M	95	7.6936699949	7.6936699949
2010	M	96	5.8027777778	5.8027777778
2010	M	97	9.9870263697	9.8314708141
2010	M	98	8.8195852535	8.8195852535
2010	M	99	5.9901689708	5.9901689708
2010	M	100	2.4911290323	2.4911290323
2010	M	101	13.453961854	13.453961854
2010	M	102	1.1676523297	1.1676523297
2010	M	103	9.0463709677	9.0463709677
2010	M	104	13.490232975	13.490232975
2010	M	105	5.5808563748	5.5808563748
2010	M	106	18.676184076	18.676184076
2010	M	107	6.6703469022	6.6703469022
2010	M	108	36.154595494	36.154595494
2010	M	109	8.0245519713	8.0245519713
2010	M	110	9.0037634409	9.0037634409
2010	M	111	13.306176395	13.306176395
2010	M	112	4.7737903226	4.7737903226
2010	M	113	5.0848566308	5.0848566308
2010	M	114	3.2707565284	3.2707565284
2010	M	115	24.410720686	24.410720686
2010	M	116	5.3542306708	5.3542306708
2010	M	117	5.2676459293	5.2676459293
2010	M	118	1.5651433692	1.5651433692
2011	F	1	13.583397337	13.583397337
2011	F	2	8.5168970814	8.5168970814
2011	F	3	3.2925883257	3.2925883257
2011	F	4	94.364477727	94.181682028
2011	F	5	6.5722862263	6.5722862263
2011	F	6	53.590284178	52.82953149
2011	F	7	5.1766513057	5.1766513057
2011	F	8	821.94254992	818.80980543
2011	F	9	8.3239247312	8.3239247312
2011	F	10	9.6580197133	9.6580197133
2011	F	11	109.27534562	109.27534562
2011	F	12	22.536040707	22.536040707
2011	F	13	122.86993728	122.76617384
2011	F	14	3.6168074757	3.6168074757
2011	F	15	72.409210189	72.409210189
2011	F	16	8.9294546851	8.9294546851
2011	F	17	53.439676139	53.439676139
2011	F	18	19.048335893	19.048335893
2011	F	19	51.419502048	51.419502048
2011	F	20	9.9416730671	9.9416730671
2011	F	21	22.495103687	22.425211214
2011	F	22	23.896537378	23.896537378
2011	F	23	24.654934716	24.654934716
2011	F	24	10.222638249	10.222638249
2011	F	25	4.614874552	4.614874552
2011	F	26	23.272759857	23.272759857
2011	F	27	19.360304659	19.360304659
2011	F	28	48.512730415	48.512730415
2011	F	29	24.492428315	24.492428315
2011	F	30	24.057834101	24.057834101
2011	F	31	34.424417563	34.424417563
2011	F	32	7.675953661	7.675953661
2011	F	33	11.430542755	11.430542755
2011	F	34	29.03766001	29.03766001
2011	F	35	8.6561123912	8.6561123912
2011	F	36	5.9535842294	5.9535842294
2011	F	37	28.669802867	28.669802867
2011	F	38	47.034799027	47.034799027
2011	F	39	18.808243728	18.808243728
2011	F	40	124.36552099	124.36552099
2011	F	41	87.814362519	87.814362519
2011	F	42	24.485279058	24.485279058
2011	F	43	1.4103942652	1.4103942652
2011	F	44	10.555267537	10.555267537
2011	F	45	7.83109319	7.83109319
2011	F	46	29.58812724	29.58812724
2011	F	47	36.529800307	36.529800307
2011	F	48	23.552220942	23.552220942
2011	F	49	9.3092869944	9.3092869944
2011	F	50	10.010656682	10.010656682
2011	F	51	314.30516513	314.30516513
2011	F	52	25.866634665	25.866634665
2011	F	53	3.6439260113	3.6439260113
2011	F	54	32.148457501	32.148457501
2011	F	55	11.896012545	11.896012545
2011	F	56	55.658096518	55.658096518
2011	F	57	16.408512545	16.408512545
2011	F	58	15.680408346	15.680408346
2011	F	59	24.630971582	24.630971582
2011	F	60	23.975633641	23.975633641
2011	F	61	35.791935484	35.791935484
2011	F	62	33.039656938	33.039656938
2011	F	63	11.082469278	11.082469278
2011	F	64	6.6529633897	6.6529633897
2011	F	65	0.9892473118	0.9892473118
2011	F	66	11.232213262	11.232213262
2011	F	67	24.969265233	24.969265233
2011	F	68	6.8884408602	6.8884408602
2011	F	69	0.75	0.75
2011	F	70	27.363376856	27.363376856
2011	F	71	31.183378136	31.183378136
2011	F	72	46.689759345	46.689759345
2011	F	73	15.819975678	15.819975678
2011	F	74	23.963344854	23.963344854
2011	F	75	6.7235023041	6.7235023041
2011	F	76	19.901011265	19.895634921
2011	F	77	37.203654634	37.203654634
2011	F	79	17.115591398	17.115591398
2011	F	80	49.176670507	49.176670507
2011	F	81	27.848265489	27.848265489
2011	F	82	20.018881208	20.018881208
2011	F	83	61.753821045	61.753821045
2011	F	84	10.357149258	10.357149258
2011	F	85	20.65062724	20.65062724
2011	F	86	50.975966462	50.975966462
2011	F	87	42.127156938	42.127156938
2011	F	88	12.561379928	12.561379928
2011	F	89	25.701062468	25.621850998
2011	F	91	10.77718894	10.77718894
2011	F	92	34.69265233	34.69265233
2011	F	93	28.256355607	28.256355607
2011	F	94	14.806150794	14.806150794
2011	F	95	13.609555812	13.609555812
2011	F	96	16.267697133	16.267697133
2011	F	97	23.612743216	23.612743216
2011	F	98	21.204678699	21.204678699
2011	F	99	13.922241423	13.922241423
2011	F	100	5.4852278546	5.4852278546
2011	F	101	32.23984895	32.23984895
2011	F	102	6.9283154122	6.9283154122
2011	F	103	5.1361111111	5.1361111111
2011	F	104	25.82921147	25.82921147
2011	F	105	9.3292690732	9.3292690732
2011	F	106	42.086002304	42.086002304
2011	F	107	13.726971326	13.726971326
2011	F	108	60.919732463	60.919732463
2011	F	109	26.325716846	26.325716846
2011	F	110	22.044617256	22.044617256
2011	F	111	27.781515617	27.73984895
2011	F	112	9.5844086022	9.5844086022
2011	F	113	15.220378904	15.220378904
2011	F	114	7.2175115207	7.2175115207
2011	F	115	35.777208141	35.777208141
2011	F	116	9.3456285202	9.3456285202
2011	F	117	13.014784946	13.014784946
2011	F	118	4.0725806452	4.0725806452
2011	M	1	2.9582757296	2.9582757296
2011	M	2	3.1488095238	3.1488095238
2011	M	3	1.7928315412	1.7928315412
2011	M	4	54.14093062	54.14093062
2011	M	5	2.9992575525	2.9992575525
2011	M	6	24.932078853	24.932078853
2011	M	7	6.9783026114	6.9783026114
2011	M	8	901.77384793	895.36906042
2011	M	9	2.3957885305	2.3957885305
2011	M	10	8.7796594982	8.7796594982
2011	M	11	75.884754224	75.884754224
2011	M	12	14.222913466	14.222913466
2011	M	13	93.831547619	93.5109383
2011	M	14	0.9106630824	0.9106630824
2011	M	15	40.546594982	40.546594982
2011	M	16	6.2006272401	6.2006272401
2011	M	17	29.339452125	29.339452125
2011	M	18	8.4116167435	8.4116167435
2011	M	19	36.431073989	36.431073989
2011	M	20	2.2359318996	2.2359318996
2011	M	21	9.4608358935	9.4608358935
2011	M	22	16.757590886	16.524257552
2011	M	23	20.681854839	20.681854839
2011	M	24	6.7754672299	6.7754672299
2011	M	25	4.9986943164	4.9986943164
2011	M	26	8.9515360983	8.9515360983
2011	M	27	12.614016897	12.614016897
2011	M	28	25.19453405	25.19453405
2011	M	29	27.536859959	27.536859959
2011	M	30	9.3199116743	9.3199116743
2011	M	31	19.578667435	19.578667435
2011	M	32	9.946921403	9.8052547363
2011	M	33	7.9099206349	7.9099206349
2011	M	34	17.050550435	17.050550435
2011	M	35	6.7222862263	6.7222862263
2011	M	36	7.789516129	7.789516129
2011	M	37	25.37108935	25.37108935
2011	M	38	30.105561956	30.105561956
2011	M	39	10.39358679	10.39358679
2011	M	40	115.37453917	115.37453917
2011	M	41	49.794015617	48.992940348
2011	M	42	11.847894265	11.847894265
2011	M	44	2.2370967742	2.2370967742
2011	M	45	5.8070212494	5.8070212494
2011	M	46	28.032520481	28.032520481
2011	M	47	20.122286226	20.122286226
2011	M	48	15.213959293	15.213959293
2011	M	49	3.2695532514	3.2695532514
2011	M	50	5.7980926779	5.7980926779
2011	M	51	320.40479391	319.83212366
2011	M	52	9.5440668203	9.5440668203
2011	M	53	4.7727790579	4.7727790579
2011	M	54	7.7358422939	7.7358422939
2011	M	55	7.4608486943	7.4608486943
2011	M	56	27.494041219	27.244041219
2011	M	57	10.686258321	10.686258321
2011	M	58	10.759651818	10.759651818
2011	M	59	9.0522849462	9.0522849462
2011	M	60	16.234779826	16.234779826
2011	M	61	19.345878136	19.345878136
2011	M	62	19.023969534	19.023969534
2011	M	63	2.8167562724	2.8167562724
2011	M	64	4.7731310804	4.7731310804
2011	M	65	0.0860215054	0.0860215054
2011	M	66	5.5301971326	5.5301971326
2011	M	67	21.102560164	20.96797235
2011	M	68	1.5503840246	1.5503840246
2011	M	69	0.3470430108	0.3470430108
2011	M	70	13.661738351	13.661738351
2011	M	71	19.640232975	19.640232975
2011	M	72	25.400518433	25.400518433
2011	M	73	7.6296530978	7.6296530978
2011	M	74	10.982098054	10.982098054
2011	M	75	4.2470430108	4.2470430108
2011	M	76	36.444854071	36.444854071
2011	M	77	22.720430108	22.720430108
2011	M	79	7.9308243728	7.9308243728
2011	M	80	22.110413466	22.110413466
2011	M	81	14.839541731	14.839541731
2011	M	82	11.833179724	11.833179724
2011	M	83	33.08264849	33.08264849
2011	M	84	3.8106310804	3.8106310804
2011	M	85	9.8482078853	9.8482078853
2011	M	86	27.72140937	27.72140937
2011	M	87	13.218817204	13.123579109
2011	M	88	6.1904761905	6.1904761905
2011	M	89	13.239426523	13.239426523
2011	M	91	4.3980734767	4.3980734767
2011	M	92	20.547222222	20.154749104
2011	M	93	20.718509985	20.718509985
2011	M	94	12.028315412	12.028315412
2011	M	95	9.6446428571	9.6446428571
2011	M	96	3.9200524834	3.9200524834
2011	M	97	12.196498976	12.196498976
2011	M	98	11.208928571	11.208928571
2011	M	99	6.3567332309	6.3567332309
2011	M	100	2.6835125448	2.6835125448
2011	M	101	12.647535842	12.647535842
2011	M	102	1.7549091142	1.7549091142
2011	M	103	10.313965694	10.313965694
2011	M	104	10.959408602	10.959408602
2011	M	105	5.519265233	5.519265233
2011	M	106	18.528027394	18.528027394
2011	M	107	8.3045442908	8.3045442908
2011	M	108	24.487122376	24.487122376
2011	M	109	7.9893881208	7.9893881208
2011	M	110	6.0228686636	6.0228686636
2011	M	111	11.500249616	11.500249616
2011	M	112	4.4613799283	4.4613799283
2011	M	113	7.1933243728	7.1933243728
2011	M	114	2.5769073221	2.5769073221
2011	M	115	23.765604199	23.765604199
2011	M	116	8.4140168971	8.4140168971
2011	M	117	6.5499103943	6.5499103943
2011	M	118	1.4706989247	1.4706989247
2012	F	1	12.375321345	12.375321345
2012	F	2	10.873269682	10.873269682
2012	F	3	2.7573507601	2.7573507601
2012	F	4	109.06546471	108.69512421
2012	F	5	6.1752070201	6.1752070201
2012	F	6	49.632258065	49.632258065
2012	F	7	7.4324681745	7.4324681745
2012	F	8	931.98780435	929.5573384
2012	F	9	8.9590501792	8.9590501792
2012	F	10	11.593767767	11.593767767
2012	F	11	108.53452602	108.4420529
2012	F	12	23.777156717	23.777156717
2012	F	13	127.06678717	127.06678717
2012	F	14	2.8072580645	2.8072580645
2012	F	15	79.170980101	79.170980101
2012	F	16	16.047318008	16.047318008
2012	F	17	62.571496107	62.571496107
2012	F	18	14.168174515	14.168174515
2012	F	19	61.627994067	61.627994067
2012	F	20	10.920964652	10.920964652
2012	F	21	26.128522432	26.128522432
2012	F	22	28.649595229	28.649595229
2012	F	23	33.365724262	33.365724262
2012	F	24	12.754458658	12.754458658
2012	F	25	4.8534111976	4.8534111976
2012	F	26	22.10188172	22.10188172
2012	F	27	26.241935484	26.241935484
2012	F	28	50.037263626	50.037263626
2012	F	29	34.564593375	34.564593375
2012	F	30	29.772602274	29.772602274
2012	F	31	27.265956	27.265956
2012	F	32	6.9061642566	6.9061642566
2012	F	33	10.781151897	10.781151897
2012	F	34	29.113542825	29.113542825
2012	F	35	9.1100883698	9.1100883698
2012	F	36	4.2923835125	4.2923835125
2012	F	37	33.068180695	33.068180695
2012	F	38	48.775546904	48.442213571
2012	F	39	19.702060932	19.702060932
2012	F	40	144.7199759	144.7199759
2012	F	41	105.24891237	105.07946793
2012	F	42	24.659754666	24.659754666
2012	F	43	3.4241966382	3.4241966382
2012	F	44	8.5385181065	8.5385181065
2012	F	45	9.1079131133	9.1079131133
2012	F	46	30.305533927	30.300157582
2012	F	47	38.045708194	38.045708194
2012	F	48	28.245664936	28.245664936
2012	F	49	8.4679180571	8.4679180571
2012	F	50	13.637010258	13.637010258
2012	F	51	340.85009888	340.56676554
2012	F	52	29.558317884	29.558317884
2012	F	53	5.1532628847	5.1532628847
2012	F	54	29.51261278	29.51261278
2012	F	55	12.641675936	12.641675936
2012	F	56	55.575590162	55.575590162
2012	F	57	16.130543196	16.130543196
2012	F	58	20.268471141	20.268471141
2012	F	59	27.767596712	27.767596712
2012	F	60	32.608237548	32.608237548
2012	F	61	48.279162032	48.279162032
2012	F	62	37.853210357	37.853210357
2012	F	63	12.716886046	12.716886046
2012	F	64	6.6375108145	6.6375108145
2012	F	65	2.7094982079	2.7094982079
2012	F	66	9.1453250525	9.1453250525
2012	F	67	21.293971697	21.293971697
2012	F	68	5.9791218638	5.9791218638
2012	F	69	1.342794463	1.342794463
2012	F	70	32.898912372	32.898912372
2012	F	71	37.542627611	37.542627611
2012	F	72	50.847525028	50.847525028
2012	F	73	18.308064516	18.308064516
2012	F	74	25.074947473	25.074947473
2012	F	75	7.2916543073	7.2916543073
2012	F	76	20.995553702	20.568313558
2012	F	77	42.010431343	42.010431343
2012	F	79	17.065693363	17.065693363
2012	F	80	44.718730688	44.718730688
2012	F	81	26.364645903	26.364645903
2012	F	82	23.739652083	23.739652083
2012	F	83	52.818761587	52.818761587
2012	F	84	11.965353479	11.965353479
2012	F	85	22.433571252	22.172460141
2012	F	86	50.158262267	50.158262267
2012	F	87	39.569496972	39.569496972
2012	F	88	17.163289457	17.163289457
2012	F	89	33.19916265	33.19916265
2012	F	91	12.020927574	12.020927574
2012	F	92	36.157795699	36.157795699
2012	F	93	28.94747559	28.94747559
2012	F	94	9.4856847114	9.4856847114
2012	F	95	14.4140681	14.4140681
2012	F	96	13.716842788	13.716842788
2012	F	97	31.487649858	31.487649858
2012	F	98	23.753661476	23.753661476
2012	F	99	15.147250031	15.147250031
2012	F	100	7.4302805586	7.4302805586
2012	F	101	35.735326288	35.735326288
2012	F	102	5.9797491039	5.9797491039
2012	F	103	8.1073353108	8.1073353108
2012	F	104	29.249221357	29.249221357
2012	F	105	6.3312724014	6.3312724014
2012	F	106	44.674607589	44.674607589
2012	F	107	15.820084044	15.820084044
2012	F	108	67.15630639	67.15630639
2012	F	109	33.565662464	33.565662464
2012	F	110	20.610885552	20.610885552
2012	F	111	25.74222593	25.74222593
2012	F	112	6.3548974169	6.3548974169
2012	F	113	16.678896305	16.678896305
2012	F	114	7.8482017056	7.8482017056
2012	F	115	48.172018292	48.172018292
2012	F	116	7.6645532073	7.6645532073
2012	F	117	15.454569892	15.454569892
2012	F	118	4.2421146953	4.2421146953
2012	M	1	2.3696823631	2.3696823631
2012	M	2	7.808256087	7.808256087
2012	M	3	2.4450716846	2.4450716846
2012	M	4	74.675855889	73.484995674
2012	M	5	3.7096774194	3.7096774194
2012	M	6	29.743919169	29.743919169
2012	M	7	6.8733870968	6.5791218638
2012	M	8	1089.4587875	1079.80055
2012	M	9	2.5188172043	2.5188172043
2012	M	10	10.316632678	10.316632678
2012	M	11	91.421471388	91.421471388
2012	M	12	16.127827215	15.920837968
2012	M	13	94.723992708	93.980802744
2012	M	14	0.7954301075	0.7954301075
2012	M	15	47.548575578	47.548575578
2012	M	16	7.3582097392	7.3582097392
2012	M	17	28.270071685	28.245878136
2012	M	18	8.4862903226	8.4862903226
2012	M	19	51.353253615	51.353253615
2012	M	20	5.6529260907	5.6529260907
2012	M	21	10.334127426	10.334127426
2012	M	22	16.24622111	16.24622111
2012	M	23	17.883750463	17.883750463
2012	M	24	7.4226208132	7.4226208132
2012	M	25	7.1471975034	7.1471975034
2012	M	26	9.9771505376	9.9771505376
2012	M	27	14.559748486	14.559748486
2012	M	28	28.309677419	28.309677419
2012	M	29	36.921483747	36.921483747
2012	M	30	6.4907706093	6.4907706093
2012	M	31	17.938768385	17.938768385
2012	M	32	12.329875788	12.329875788
2012	M	33	6.6621029539	6.6621029539
2012	M	34	15.844598937	15.844598937
2012	M	35	6.8022525028	6.8022525028
2012	M	36	7.8876344086	7.8876344086
2012	M	37	20.528584229	20.528584229
2012	M	38	38.386206897	38.386206897
2012	M	39	14.513434681	14.513434681
2012	M	40	147.49513348	147.1673557
2012	M	41	52.838848721	52.838848721
2012	M	42	10.563073168	10.563073168
2012	M	43	0.0107526882	0.0107526882
2012	M	44	4.0329687307	4.0329687307
2012	M	45	7.7706031393	7.7706031393
2012	M	46	31.62899827	31.62899827
2012	M	47	22.044401187	22.044401187
2012	M	48	18.664191694	18.664191694
2012	M	49	3.8400444939	3.8400444939
2012	M	50	5.410168706	5.410168706
2012	M	51	353.4445186	352.45795946
2012	M	52	16.737544803	16.737544803
2012	M	53	5.276702509	5.276702509
2012	M	54	9.5683877147	9.5683877147
2012	M	55	9.1801198863	9.1801198863
2012	M	56	33.643879001	33.643879001
2012	M	57	8.5305401063	8.5305401063
2012	M	58	13.924731183	13.924731183
2012	M	59	16.766459647	16.766459647
2012	M	60	20.159099617	20.159099617
2012	M	61	29.793257941	29.446483747
2012	M	62	18.949255345	18.949255345
2012	M	63	5.4256766778	5.4256766778
2012	M	64	4.3598689902	4.3598689902
2012	M	65	0.7878846867	0.7878846867
2012	M	66	8.1213694228	8.1213694228
2012	M	67	22.29326721	22.29326721
2012	M	68	3.8376344086	3.8376344086
2012	M	69	2.2666295884	2.2666295884
2012	M	70	11.880648251	11.880648251
2012	M	71	21.70272525	21.70272525
2012	M	72	34.743987146	34.743987146
2012	M	73	10.240424546	10.240424546
2012	M	74	12.909402422	12.909402422
2012	M	75	2.7910023483	2.7910023483
2012	M	76	39.863910518	39.863910518
2012	M	77	27.781349648	27.781349648
2012	M	79	8.0217556544	8.0217556544
2012	M	80	24.183914226	24.183914226
2012	M	81	16.875497466	16.875497466
2012	M	82	8.3902329749	8.3902329749
2012	M	83	30.976408973	30.976408973
2012	M	84	5.343109628	5.343109628
2012	M	85	15.108064516	15.108064516
2012	M	86	33.106878013	33.106878013
2012	M	87	15.100902237	14.992568904
2012	M	88	4.5465053763	4.5465053763
2012	M	89	17.394892473	17.394892473
2012	M	91	6.8503028056	6.8503028056
2012	M	92	22.46765233	21.99265233
2012	M	93	19.475454208	19.475454208
2012	M	94	10.239893091	10.239893091
2012	M	95	10.331226054	10.331226054
2012	M	96	5.8739525399	5.8739525399
2012	M	97	18.671353974	18.671353974
2012	M	98	14.908657768	14.908657768
2012	M	99	6.0189778767	6.0189778767
2012	M	100	2.6725064887	2.6725064887
2012	M	101	15.86743913	15.86743913
2012	M	102	4.5518384625	4.5518384625
2012	M	103	7.5158911136	7.5158911136
2012	M	104	14.636596218	14.636596218
2012	M	105	5.2571746385	5.2571746385
2012	M	106	21.45945495	21.45945495
2012	M	107	9.5013162773	9.5013162773
2012	M	108	25.192417501	25.192417501
2012	M	109	8.9000339884	8.9000339884
2012	M	110	8.4137220368	8.4137220368
2012	M	111	12.514522309	12.514522309
2012	M	112	4.3661630206	4.3661630206
2012	M	113	6.5408138673	6.5408138673
2012	M	114	3.0608855518	3.0608855518
2012	M	115	27.836358299	27.836358299
2012	M	116	11.035579656	11.035579656
2012	M	117	8.1744623656	8.1744623656
2012	M	118	5.4744932641	5.4744932641
2013	F	1	15.473470302	15.473470302
2013	F	2	15.176273682	15.176273682
2013	F	3	4.9780913978	4.9780913978
2013	F	4	143.63658474	142.51624424
2013	F	5	9.092530722	9.092530722
2013	F	6	74.833602151	74.732437276
2013	F	7	7.938984895	7.938984895
2013	F	8	1187.4231951	1183.7081413
2013	F	9	9.03109319	9.03109319
2013	F	10	20.338920891	20.338920891
2013	F	11	150.32877624	149.91210958
2013	F	12	23.227899386	23.227899386
2013	F	13	177.99624296	177.95493472
2013	F	14	4.0971326165	4.0971326165
2013	F	15	98.215725806	98.215725806
2013	F	16	20.914516129	20.914516129
2013	F	17	87.769079621	87.769079621
2013	F	18	16.072900666	16.072900666
2013	F	19	86.677240143	86.677240143
2013	F	20	11.833326933	11.833326933
2013	F	21	32.971812596	32.971812596
2013	F	22	34.071921403	34.071921403
2013	F	23	41.60577957	41.60577957
2013	F	24	15.844335637	15.844335637
2013	F	25	6.3519521249	6.3519521249
2013	F	26	32.075601639	32.075601639
2013	F	27	31.660227855	31.660227855
2013	F	28	61.818977215	61.818977215
2013	F	29	45.563581669	45.563581669
2013	F	30	34.676164875	34.676164875
2013	F	31	42.815540195	42.815540195
2013	F	32	8.4393945212	8.4393945212
2013	F	33	17.42391193	17.42391193
2013	F	34	40.346793395	40.346793395
2013	F	35	12.488146441	12.488146441
2013	F	36	10.220647721	10.220647721
2013	F	37	42.104281874	42.104281874
2013	F	38	59.059383001	58.666909882
2013	F	39	30.606118792	30.606118792
2013	F	40	187.96447133	187.96447133
2013	F	41	118.1828853	118.1828853
2013	F	42	24.544559652	24.544559652
2013	F	43	1.1721326165	1.1721326165
2013	F	44	7.8561955965	7.8561955965
2013	F	45	9.6619943676	9.6619943676
2013	F	46	32.507520481	32.507520481
2013	F	47	58.995974142	58.995974142
2013	F	48	31.849961598	31.65641321
2013	F	49	10.925691244	10.925691244
2013	F	50	17.088152842	17.088152842
2013	F	51	407.66469534	406.66529058
2013	F	52	38.674468766	38.674468766
2013	F	53	13.101280082	13.101280082
2013	F	54	36.179934716	36.179934716
2013	F	55	14.659677419	14.659677419
2013	F	56	63.700281618	63.700281618
2013	F	57	23.519546851	23.191769073
2013	F	58	25.451689708	25.026958525
2013	F	59	45.796857399	45.796857399
2013	F	60	41.073636713	41.073636713
2013	F	61	65.493042755	65.493042755
2013	F	62	42.034696621	41.881918843
2013	F	63	12.147759857	12.147759857
2013	F	64	8.9940284178	8.9940284178
2013	F	65	2.1449244752	2.1449244752
2013	F	66	11.976209677	11.857930108
2013	F	67	30.853552227	30.853552227
2013	F	68	9.3247311828	9.3247311828
2013	F	69	1.7243727599	1.7243727599
2013	F	70	37.868868408	37.868868408
2013	F	71	52.690303379	52.690303379
2013	F	72	57.437896825	57.437896825
2013	F	73	23.234927035	23.234927035
2013	F	74	43.121915003	43.121915003
2013	F	75	12.911187916	12.911187916
2013	F	76	31.457366871	31.457366871
2013	F	77	46.479102663	46.479102663
2013	F	79	17.105344342	17.105344342
2013	F	80	59.093791603	59.093791603
2013	F	81	37.706746032	37.706746032
2013	F	82	35.976670507	35.976670507
2013	F	83	65.025345622	65.025345622
2013	F	84	13.574641577	13.574641577
2013	F	85	38.452329749	38.320609319
2013	F	86	57.115335381	57.115335381
2013	F	87	45.388959293	45.388959293
2013	F	88	20.399084741	20.399084741
2013	F	89	40.011648746	40.011648746
2013	F	91	14.782878904	14.782878904
2013	F	92	50.370954941	50.370954941
2013	F	93	38.506797235	38.506797235
2013	F	94	9.2249423963	9.2249423963
2013	F	95	19.449807988	19.449807988
2013	F	96	18.577092934	18.577092934
2013	F	97	36.586802355	36.586802355
2013	F	98	34.384575013	34.384575013
2013	F	99	18.611610343	18.611610343
2013	F	100	9.1695340502	9.1695340502
2013	F	101	38.609632616	38.609632616
2013	F	102	11.444393241	11.444393241
2013	F	103	6.7297491039	6.7297491039
2013	F	104	30.947222222	30.947222222
2013	F	105	10.478558628	10.478558628
2013	F	106	63.686450333	63.352489759
2013	F	107	24.258845366	24.258845366
2013	F	108	112.18451741	112.18451741
2013	F	109	38.942044291	38.942044291
2013	F	110	23.676523297	23.676523297
2013	F	111	27.89140425	27.89140425
2013	F	112	8.5424731183	8.5424731183
2013	F	113	23.166020225	23.166020225
2013	F	114	10.152764977	10.152764977
2013	F	115	50.624251152	50.624251152
2013	F	116	14.184472606	14.184472606
2013	F	117	24.009677419	24.009677419
2013	F	118	6.560125448	6.560125448
2013	M	1	6.3757744496	6.3757744496
2013	M	2	6.5807539683	6.5807539683
2013	M	3	2.2964413722	2.2964413722
2013	M	4	100.18224526	99.897299027
2013	M	5	3.0772081413	3.0772081413
2013	M	6	39.587141577	39.587141577
2013	M	7	9.2559395801	9.0614951357
2013	M	8	1368.5161034	1363.1784626
2013	M	9	3.1089605735	3.1089605735
2013	M	10	19.209728623	19.209728623
2013	M	11	127.0750704	126.52229263
2013	M	12	22.352272145	22.352272145
2013	M	13	129.82478239	129.25533794
2013	M	14	1.5270609319	1.5270609319
2013	M	15	58.780171531	58.613504864
2013	M	16	16.772305428	16.772305428
